meeting_key,session_key,session_start,year,team_name,team_lineage,tier_static,tier_dynamic,position_start,position_current,position_change,points_start,points_current,points_gained,session_points_leader,points_deficit_vs_leader,weather_condition,temp_bucket,avg_track_temp,avg_air_temp,avg_humidity,avg_pressure,avg_wind_speed,pct_rainfall
1215,9133,2023-07-23 12:01:53.448000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,411.0,452,41.0,41.0,0.0,Dry,Hot,48.58,28.81,32.8,988.4,1.44,0.0
1215,9133,2023-07-23 12:01:53.448000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,203.0,223,20.0,41.0,21.0,Dry,Hot,48.58,28.81,32.8,988.4,1.44,0.0
1215,9133,2023-07-23 12:01:53.448000+00:00,2023,Aston Martin,Aston Martin,Midfield,Top 3,3.0,3,0.0,181.0,184,3.0,41.0,38.0,Dry,Hot,48.58,28.81,32.8,988.4,1.44,0.0
1215,9133,2023-07-23 12:01:53.448000+00:00,2023,Ferrari,Ferrari,Top 3,Midfield,4.0,4,0.0,157.0,167,10.0,41.0,31.0,Dry,Hot,48.58,28.81,32.8,988.4,1.44,0.0
1215,9133,2023-07-23 12:01:53.448000+00:00,2023,McLaren,McLaren,Top 3,Midfield,5.0,5,0.0,59.0,87,28.0,41.0,13.0,Dry,Hot,48.58,28.81,32.8,988.4,1.44,0.0
1215,9133,2023-07-23 12:01:53.448000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,47.0,47,0.0,41.0,41.0,Dry,Hot,48.58,28.81,32.8,988.4,1.44,0.0
1215,9133,2023-07-23 12:01:53.448000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,11.0,11,0.0,41.0,41.0,Dry,Hot,48.58,28.81,32.8,988.4,1.44,0.0
1215,9133,2023-07-23 12:01:53.448000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,8.0,8,0.0,11.0,11,0.0,41.0,41.0,Dry,Hot,48.58,28.81,32.8,988.4,1.44,0.0
1215,9133,2023-07-23 12:01:53.448000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,9.0,9,0.0,41.0,41.0,Dry,Hot,48.58,28.81,32.8,988.4,1.44,0.0
1215,9133,2023-07-23 12:01:53.448000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,10.0,10,0.0,2.0,2,0.0,41.0,41.0,Dry,Hot,48.58,28.81,32.8,988.4,1.44,0.0
1216,9140,2023-07-29 14:20:19.435000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,452.0,460,8.0,10.0,2.0,Wet,Warm,27.29,19.58,77.01,961.51,1.13,0.33
1216,9140,2023-07-29 14:20:19.435000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,223.0,226,3.0,10.0,7.0,Wet,Warm,27.29,19.58,77.01,961.51,1.13,0.33
1216,9140,2023-07-29 14:20:19.435000+00:00,2023,Aston Martin,Aston Martin,Midfield,Top 3,3.0,3,0.0,184.0,184,0.0,10.0,10.0,Wet,Warm,27.29,19.58,77.01,961.51,1.13,0.33
1216,9140,2023-07-29 14:20:19.435000+00:00,2023,Ferrari,Ferrari,Top 3,Midfield,4.0,4,0.0,167.0,176,9.0,10.0,1.0,Wet,Warm,27.29,19.58,77.01,961.51,1.13,0.33
1216,9140,2023-07-29 14:20:19.435000+00:00,2023,McLaren,McLaren,Top 3,Midfield,5.0,5,0.0,87.0,97,10.0,10.0,0.0,Wet,Warm,27.29,19.58,77.01,961.51,1.13,0.33
1216,9140,2023-07-29 14:20:19.435000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,47.0,53,6.0,10.0,4.0,Wet,Warm,27.29,19.58,77.01,961.51,1.13,0.33
1216,9140,2023-07-29 14:20:19.435000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,11.0,11,0.0,10.0,10.0,Wet,Warm,27.29,19.58,77.01,961.51,1.13,0.33
1216,9140,2023-07-29 14:20:19.435000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,8.0,8,0.0,11.0,11,0.0,10.0,10.0,Wet,Warm,27.29,19.58,77.01,961.51,1.13,0.33
1216,9140,2023-07-29 14:20:19.435000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,9.0,9,0.0,10.0,10.0,Wet,Warm,27.29,19.58,77.01,961.51,1.13,0.33
1216,9140,2023-07-29 14:20:19.435000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,10.0,10,0.0,2.0,2,0.0,10.0,10.0,Wet,Warm,27.29,19.58,77.01,961.51,1.13,0.33
1216,9141,2023-07-30 12:01:24.702000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,460.0,503,43.0,43.0,0.0,Light wet,Warm,28.24,17.87,61.93,966.63,1.59,0.07
1216,9141,2023-07-30 12:01:24.702000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,226.0,247,21.0,43.0,22.0,Light wet,Warm,28.24,17.87,61.93,966.63,1.59,0.07
1216,9141,2023-07-30 12:01:24.702000+00:00,2023,Aston Martin,Aston Martin,Midfield,Top 3,3.0,3,0.0,184.0,196,12.0,43.0,31.0,Light wet,Warm,28.24,17.87,61.93,966.63,1.59,0.07
1216,9141,2023-07-30 12:01:24.702000+00:00,2023,Ferrari,Ferrari,Top 3,Midfield,4.0,4,0.0,176.0,191,15.0,43.0,28.0,Light wet,Warm,28.24,17.87,61.93,966.63,1.59,0.07
1216,9141,2023-07-30 12:01:24.702000+00:00,2023,McLaren,McLaren,Top 3,Midfield,5.0,5,0.0,97.0,103,6.0,43.0,37.0,Light wet,Warm,28.24,17.87,61.93,966.63,1.59,0.07
1216,9141,2023-07-30 12:01:24.702000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,53.0,57,4.0,43.0,39.0,Light wet,Warm,28.24,17.87,61.93,966.63,1.59,0.07
1216,9141,2023-07-30 12:01:24.702000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,11.0,11,0.0,43.0,43.0,Light wet,Warm,28.24,17.87,61.93,966.63,1.59,0.07
1216,9141,2023-07-30 12:01:24.702000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,8.0,8,0.0,11.0,11,0.0,43.0,43.0,Light wet,Warm,28.24,17.87,61.93,966.63,1.59,0.07
1216,9141,2023-07-30 12:01:24.702000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,9.0,9,0.0,43.0,43.0,Light wet,Warm,28.24,17.87,61.93,966.63,1.59,0.07
1216,9141,2023-07-30 12:01:24.702000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,10.0,10,0.0,2.0,3,1.0,43.0,42.0,Light wet,Warm,28.24,17.87,61.93,966.63,1.59,0.07
1217,9149,2023-08-27 12:01:46.711000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,503.0,540,37.0,37.0,0.0,Light wet,Cool,24.94,16.79,70.78,1007.82,2.82,0.23
1217,9149,2023-08-27 12:01:46.711000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,247.0,255,8.0,37.0,29.0,Light wet,Cool,24.94,16.79,70.78,1007.82,2.82,0.23
1217,9149,2023-08-27 12:01:46.711000+00:00,2023,Aston Martin,Aston Martin,Midfield,Top 3,3.0,3,0.0,196.0,215,19.0,37.0,18.0,Light wet,Cool,24.94,16.79,70.78,1007.82,2.82,0.23
1217,9149,2023-08-27 12:01:46.711000+00:00,2023,Ferrari,Ferrari,Top 3,Midfield,4.0,4,0.0,191.0,201,10.0,37.0,27.0,Light wet,Cool,24.94,16.79,70.78,1007.82,2.82,0.23
1217,9149,2023-08-27 12:01:46.711000+00:00,2023,McLaren,McLaren,Top 3,Midfield,5.0,5,0.0,103.0,111,8.0,37.0,29.0,Light wet,Cool,24.94,16.79,70.78,1007.82,2.82,0.23
1217,9149,2023-08-27 12:01:46.711000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,57.0,73,16.0,37.0,21.0,Light wet,Cool,24.94,16.79,70.78,1007.82,2.82,0.23
1217,9149,2023-08-27 12:01:46.711000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,11.0,15,4.0,37.0,33.0,Light wet,Cool,24.94,16.79,70.78,1007.82,2.82,0.23
1217,9149,2023-08-27 12:01:46.711000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,8.0,8,0.0,11.0,11,0.0,37.0,37.0,Light wet,Cool,24.94,16.79,70.78,1007.82,2.82,0.23
1217,9149,2023-08-27 12:01:46.711000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,9.0,9,0.0,37.0,37.0,Light wet,Cool,24.94,16.79,70.78,1007.82,2.82,0.23
1217,9149,2023-08-27 12:01:46.711000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,10.0,10,0.0,3.0,3,0.0,37.0,37.0,Light wet,Cool,24.94,16.79,70.78,1007.82,2.82,0.23
1218,9157,2023-09-03 12:01:37.059000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,540.0,583,43.0,43.0,0.0,Dry,Hot,42.93,29.33,42.32,1000.56,1.14,0.0
1218,9157,2023-09-03 12:01:37.059000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,255.0,273,18.0,43.0,25.0,Dry,Hot,42.93,29.33,42.32,1000.56,1.14,0.0
1218,9157,2023-09-03 12:01:37.059000+00:00,2023,Ferrari,Ferrari,Top 3,Midfield,4.0,3,1.0,201.0,228,27.0,43.0,16.0,Dry,Hot,42.93,29.33,42.32,1000.56,1.14,0.0
1218,9157,2023-09-03 12:01:37.059000+00:00,2023,Aston Martin,Aston Martin,Midfield,Top 3,3.0,4,-1.0,215.0,217,2.0,43.0,41.0,Dry,Hot,42.93,29.33,42.32,1000.56,1.14,0.0
1218,9157,2023-09-03 12:01:37.059000+00:00,2023,McLaren,McLaren,Top 3,Midfield,5.0,5,0.0,111.0,115,4.0,43.0,39.0,Dry,Hot,42.93,29.33,42.32,1000.56,1.14,0.0
1218,9157,2023-09-03 12:01:37.059000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,73.0,73,0.0,43.0,43.0,Dry,Hot,42.93,29.33,42.32,1000.56,1.14,0.0
1218,9157,2023-09-03 12:01:37.059000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,15.0,21,6.0,43.0,37.0,Dry,Hot,42.93,29.33,42.32,1000.56,1.14,0.0
1218,9157,2023-09-03 12:01:37.059000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,8.0,8,0.0,11.0,11,0.0,43.0,43.0,Dry,Hot,42.93,29.33,42.32,1000.56,1.14,0.0
1218,9157,2023-09-03 12:01:37.059000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,9.0,10,1.0,43.0,42.0,Dry,Hot,42.93,29.33,42.32,1000.56,1.14,0.0
1218,9157,2023-09-03 12:01:37.059000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,10.0,10,0.0,3.0,3,0.0,43.0,43.0,Dry,Hot,42.93,29.33,42.32,1000.56,1.14,0.0
1219,9165,2023-09-17 11:01:24.028000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,583.0,597,14.0,37.0,23.0,Dry,Warm,36.42,29.84,72.03,1008.98,1.42,0.0
1219,9165,2023-09-17 11:01:24.028000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,273.0,289,16.0,37.0,21.0,Dry,Warm,36.42,29.84,72.03,1008.98,1.42,0.0
1219,9165,2023-09-17 11:01:24.028000+00:00,2023,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,228.0,265,37.0,37.0,0.0,Dry,Warm,36.42,29.84,72.03,1008.98,1.42,0.0
1219,9165,2023-09-17 11:01:24.028000+00:00,2023,Aston Martin,Aston Martin,Midfield,Midfield,4.0,4,0.0,217.0,217,0.0,37.0,37.0,Dry,Warm,36.42,29.84,72.03,1008.98,1.42,0.0
1219,9165,2023-09-17 11:01:24.028000+00:00,2023,McLaren,McLaren,Top 3,Midfield,5.0,5,0.0,115.0,139,24.0,37.0,13.0,Dry,Warm,36.42,29.84,72.03,1008.98,1.42,0.0
1219,9165,2023-09-17 11:01:24.028000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,73.0,81,8.0,37.0,29.0,Dry,Warm,36.42,29.84,72.03,1008.98,1.42,0.0
1219,9165,2023-09-17 11:01:24.028000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,21.0,21,0.0,37.0,37.0,Dry,Warm,36.42,29.84,72.03,1008.98,1.42,0.0
1219,9165,2023-09-17 11:01:24.028000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,8.0,8,0.0,11.0,12,1.0,37.0,36.0,Dry,Warm,36.42,29.84,72.03,1008.98,1.42,0.0
1219,9165,2023-09-17 11:01:24.028000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,10.0,10,0.0,37.0,37.0,Dry,Warm,36.42,29.84,72.03,1008.98,1.42,0.0
1219,9165,2023-09-17 11:01:24.028000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,10.0,10,0.0,3.0,5,2.0,37.0,35.0,Dry,Warm,36.42,29.84,72.03,1008.98,1.42,0.0
1220,9173,2023-09-24 04:01:23.491000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,597.0,623,26.0,33.0,7.0,Dry,Hot,42.07,27.29,42.32,1012.93,1.83,0.0
1220,9173,2023-09-24 04:01:23.491000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,289.0,305,16.0,33.0,17.0,Dry,Hot,42.07,27.29,42.32,1012.93,1.83,0.0
1220,9173,2023-09-24 04:01:23.491000+00:00,2023,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,265.0,285,20.0,33.0,13.0,Dry,Hot,42.07,27.29,42.32,1012.93,1.83,0.0
1220,9173,2023-09-24 04:01:23.491000+00:00,2023,Aston Martin,Aston Martin,Midfield,Midfield,4.0,4,0.0,217.0,221,4.0,33.0,29.0,Dry,Hot,42.07,27.29,42.32,1012.93,1.83,0.0
1220,9173,2023-09-24 04:01:23.491000+00:00,2023,McLaren,McLaren,Top 3,Midfield,5.0,5,0.0,139.0,172,33.0,33.0,0.0,Dry,Hot,42.07,27.29,42.32,1012.93,1.83,0.0
1220,9173,2023-09-24 04:01:23.491000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,81.0,84,3.0,33.0,30.0,Dry,Hot,42.07,27.29,42.32,1012.93,1.83,0.0
1220,9173,2023-09-24 04:01:23.491000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,21.0,21,0.0,33.0,33.0,Dry,Hot,42.07,27.29,42.32,1012.93,1.83,0.0
1220,9173,2023-09-24 04:01:23.491000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,8.0,8,0.0,12.0,12,0.0,33.0,33.0,Dry,Hot,42.07,27.29,42.32,1012.93,1.83,0.0
1220,9173,2023-09-24 04:01:23.491000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,10.0,10,0.0,33.0,33.0,Dry,Hot,42.07,27.29,42.32,1012.93,1.83,0.0
1220,9173,2023-09-24 04:01:23.491000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,10.0,10,0.0,5.0,5,0.0,33.0,33.0,Dry,Hot,42.07,27.29,42.32,1012.93,1.83,0.0
1221,9220,2023-10-07 16:34:15.954000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,623.0,630,7.0,14.0,7.0,Dry,Warm,35.88,31.76,59.79,1007.9,1.56,0.0
1221,9220,2023-10-07 16:34:15.954000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,305.0,314,9.0,14.0,5.0,Dry,Warm,35.88,31.76,59.79,1007.9,1.56,0.0
1221,9220,2023-10-07 16:34:15.954000+00:00,2023,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,285.0,290,5.0,14.0,9.0,Dry,Warm,35.88,31.76,59.79,1007.9,1.56,0.0
1221,9220,2023-10-07 16:34:15.954000+00:00,2023,Aston Martin,Aston Martin,Midfield,Midfield,4.0,4,0.0,221.0,221,0.0,14.0,14.0,Dry,Warm,35.88,31.76,59.79,1007.9,1.56,0.0
1221,9220,2023-10-07 16:34:15.954000+00:00,2023,McLaren,McLaren,Top 3,Midfield,5.0,5,0.0,172.0,186,14.0,14.0,0.0,Dry,Warm,35.88,31.76,59.79,1007.9,1.56,0.0
1221,9220,2023-10-07 16:34:15.954000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,84.0,84,0.0,14.0,14.0,Dry,Warm,35.88,31.76,59.79,1007.9,1.56,0.0
1221,9220,2023-10-07 16:34:15.954000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,21.0,22,1.0,14.0,13.0,Dry,Warm,35.88,31.76,59.79,1007.9,1.56,0.0
1221,9220,2023-10-07 16:34:15.954000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,8.0,8,0.0,12.0,12,0.0,14.0,14.0,Dry,Warm,35.88,31.76,59.79,1007.9,1.56,0.0
1221,9220,2023-10-07 16:34:15.954000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,9,0.0,10.0,10,0.0,14.0,14.0,Dry,Warm,35.88,31.76,59.79,1007.9,1.56,0.0
1221,9220,2023-10-07 16:34:15.954000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,10.0,10,0.0,5.0,5,0.0,14.0,14.0,Dry,Warm,35.88,31.76,59.79,1007.9,1.56,0.0
1221,9221,2023-10-08 16:01:20.941000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,630.0,657,27.0,33.0,6.0,Dry,Warm,36.93,31.46,73.16,1009.77,0.89,0.0
1221,9221,2023-10-08 16:01:20.941000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,314.0,326,12.0,33.0,21.0,Dry,Warm,36.93,31.46,73.16,1009.77,0.89,0.0
1221,9221,2023-10-08 16:01:20.941000+00:00,2023,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,288.0,298,10.0,33.0,23.0,Dry,Warm,36.93,31.46,73.16,1009.77,0.89,0.0
1221,9221,2023-10-08 16:01:20.941000+00:00,2023,Aston Martin,Aston Martin,Midfield,Midfield,4.0,4,0.0,222.0,230,8.0,33.0,25.0,Dry,Warm,36.93,31.46,73.16,1009.77,0.89,0.0
1221,9221,2023-10-08 16:01:20.941000+00:00,2023,McLaren,McLaren,Top 3,Midfield,5.0,5,0.0,186.0,219,33.0,33.0,0.0,Dry,Warm,36.93,31.46,73.16,1009.77,0.89,0.0
1221,9221,2023-10-08 16:01:20.941000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,84.0,90,6.0,33.0,27.0,Dry,Warm,36.93,31.46,73.16,1009.77,0.89,0.0
1221,9221,2023-10-08 16:01:20.941000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,23.0,23,0.0,33.0,33.0,Dry,Warm,36.93,31.46,73.16,1009.77,0.89,0.0
1221,9221,2023-10-08 16:01:20.941000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,9.0,8,1.0,10.0,16,6.0,33.0,27.0,Dry,Warm,36.93,31.46,73.16,1009.77,0.89,0.0
1221,9221,2023-10-08 16:01:20.941000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,8.0,9,-1.0,12.0,12,0.0,33.0,33.0,Dry,Warm,36.93,31.46,73.16,1009.77,0.89,0.0
1221,9221,2023-10-08 16:01:20.941000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,10.0,10,0.0,5.0,5,0.0,33.0,33.0,Dry,Warm,36.93,31.46,73.16,1009.77,0.89,0.0
1222,9212,2023-10-21 21:09:42.191000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,657.0,669,12.0,12.0,0.0,Dry,Warm,36.64,33.2,21.65,992.59,2.4,0.0
1222,9212,2023-10-21 21:09:42.191000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,326.0,334,8.0,12.0,4.0,Dry,Warm,36.64,33.2,21.65,992.59,2.4,0.0
1222,9212,2023-10-21 21:09:42.191000+00:00,2023,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,298.0,307,9.0,12.0,3.0,Dry,Warm,36.64,33.2,21.65,992.59,2.4,0.0
1222,9212,2023-10-21 21:09:42.191000+00:00,2023,Aston Martin,Aston Martin,Midfield,Midfield,4.0,4,0.0,230.0,230,0.0,12.0,12.0,Dry,Warm,36.64,33.2,21.65,992.59,2.4,0.0
1222,9212,2023-10-21 21:09:42.191000+00:00,2023,McLaren,McLaren,Top 3,Midfield,5.0,5,0.0,219.0,224,5.0,12.0,7.0,Dry,Warm,36.64,33.2,21.65,992.59,2.4,0.0
1222,9212,2023-10-21 21:09:42.191000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,90.0,92,2.0,12.0,10.0,Dry,Warm,36.64,33.2,21.65,992.59,2.4,0.0
1222,9212,2023-10-21 21:09:42.191000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,23.0,23,0.0,12.0,12.0,Dry,Warm,36.64,33.2,21.65,992.59,2.4,0.0
1222,9212,2023-10-21 21:09:42.191000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,8.0,8,0.0,16.0,16,0.0,12.0,12.0,Dry,Warm,36.64,33.2,21.65,992.59,2.4,0.0
1222,9212,2023-10-21 21:09:42.191000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,9.0,9,0.0,12.0,12,0.0,12.0,12.0,Dry,Warm,36.64,33.2,21.65,992.59,2.4,0.0
1222,9212,2023-10-21 21:09:42.191000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,10.0,10,0.0,5.0,5,0.0,12.0,12.0,Dry,Warm,36.64,33.2,21.65,992.59,2.4,0.0
1222,9213,2023-10-22 18:01:47.219000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,669.0,704,35.0,35.0,0.0,Dry,Hot,40.63,29.96,41.91,993.73,3.31,0.0
1222,9213,2023-10-22 18:01:47.219000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,334.0,358,24.0,35.0,11.0,Dry,Hot,40.63,29.96,41.91,993.73,3.31,0.0
1222,9213,2023-10-22 18:01:47.219000+00:00,2023,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,307.0,327,20.0,35.0,15.0,Dry,Hot,40.63,29.96,41.91,993.73,3.31,0.0
1222,9213,2023-10-22 18:01:47.219000+00:00,2023,McLaren,McLaren,Top 3,Midfield,5.0,4,1.0,224.0,239,15.0,35.0,20.0,Dry,Hot,40.63,29.96,41.91,993.73,3.31,0.0
1222,9213,2023-10-22 18:01:47.219000+00:00,2023,Aston Martin,Aston Martin,Midfield,Midfield,4.0,5,-1.0,230.0,232,2.0,35.0,33.0,Dry,Hot,40.63,29.96,41.91,993.73,3.31,0.0
1222,9213,2023-10-22 18:01:47.219000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,92.0,96,4.0,35.0,31.0,Dry,Hot,40.63,29.96,41.91,993.73,3.31,0.0
1222,9213,2023-10-22 18:01:47.219000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,23.0,23,0.0,35.0,35.0,Dry,Hot,40.63,29.96,41.91,993.73,3.31,0.0
1222,9213,2023-10-22 18:01:47.219000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,8.0,8,0.0,16.0,16,0.0,35.0,35.0,Dry,Hot,40.63,29.96,41.91,993.73,3.31,0.0
1222,9213,2023-10-22 18:01:47.219000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,9.0,9,0.0,12.0,12,0.0,35.0,35.0,Dry,Hot,40.63,29.96,41.91,993.73,3.31,0.0
1222,9213,2023-10-22 18:01:47.219000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,10.0,10,0.0,5.0,7,2.0,35.0,33.0,Dry,Hot,40.63,29.96,41.91,993.73,3.31,0.0
1223,9181,2023-10-29 19:01:53.120000+00:00,2023,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,706.0,731,25.0,27.0,2.0,Dry,Hot,45.64,25.55,23.55,779.52,1.49,0.0
1223,9181,2023-10-29 19:01:53.120000+00:00,2023,Mercedes,Mercedes,Top 3,Top 3,2.0,2,0.0,344.0,371,27.0,27.0,0.0,Dry,Hot,45.64,25.55,23.55,779.52,1.49,0.0
1223,9181,2023-10-29 19:01:53.120000+00:00,2023,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,322.0,349,27.0,27.0,0.0,Dry,Hot,45.64,25.55,23.55,779.52,1.49,0.0
1223,9181,2023-10-29 19:01:53.120000+00:00,2023,McLaren,McLaren,Top 3,Midfield,4.0,4,0.0,242.0,256,14.0,27.0,13.0,Dry,Hot,45.64,25.55,23.55,779.52,1.49,0.0
1223,9181,2023-10-29 19:01:53.120000+00:00,2023,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,236.0,236,0.0,27.0,27.0,Dry,Hot,45.64,25.55,23.55,779.52,1.49,0.0
1223,9181,2023-10-29 19:01:53.120000+00:00,2023,Alpine,Alpine,Bottom 3,Midfield,6.0,6,0.0,100.0,101,1.0,27.0,26.0,Dry,Hot,45.64,25.55,23.55,779.52,1.49,0.0
1223,9181,2023-10-29 19:01:53.120000+00:00,2023,Williams,Williams,Bottom 3,Midfield,7.0,7,0.0,26.0,28,2.0,27.0,25.0,Dry,Hot,45.64,25.55,23.55,779.52,1.49,0.0
1223,9181,2023-10-29 19:01:53.120000+00:00,2023,AlphaTauri,AlphaTauri/RB lineage,Bottom 3,Bottom 3,10.0,8,2.0,10.0,16,6.0,27.0,21.0,Dry,Hot,45.64,25.55,23.55,779.52,1.49,0.0
1223,9181,2023-10-29 19:01:53.120000+00:00,2023,Alfa Romeo,Sauber lineage,Bottom 3,Bottom 3,8.0,9,-1.0,16.0,16,0.0,27.0,27.0,Dry,Hot,45.64,25.55,23.55,779.52,1.49,0.0
1223,9181,2023-10-29 19:01:53.120000+00:00,2023,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,9.0,10,-1.0,12.0,12,0.0,27.0,27.0,Dry,Hot,45.64,25.55,23.55,779.52,1.49,0.0
